movieId,title,genres,imdbId,tmdbId,rating,tag,new_genres,new_title,text,transformed_text
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,89686,10014.0,2.35,,Horror,Nightmare on Elm Street 2  Freddy s Revenge  A  1985 ,Nightmare on Elm Street 2  Freddy s Revenge  A  1985 Horror,nightmar elm street 2 freddi reveng 1985 horror
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,93629,10072.0,2.9166666666666665,,Horror Thriller,Nightmare on Elm Street 3  Dream Warriors  A  1987 ,Nightmare on Elm Street 3  Dream Warriors  A  1987 Horror Thriller,nightmar elm street 3 dream warrior 1987 horror thriller
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,95742,10131.0,2.4285714285714284,,Horror Thriller,Nightmare on Elm Street 4  The Dream Master  A  1988 ,Nightmare on Elm Street 4  The Dream Master  A  1988 Horror Thriller,nightmar elm street 4 dream master 1988 horror thriller
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,97981,10160.0,2.142857142857143,,Horror,Nightmare on Elm Street 5  The Dream Child  A  1989 ,Nightmare on Elm Street 5  The Dream Child  A  1989 Horror,nightmar elm street 5 dream child 1989 horror
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,101917,11284.0,2.2,,Horror,Freddy s Dead  The Final Nightmare  Nightmare on Elm Street Part 6  Freddy s Dead  A   1991 ,Freddy s Dead  The Final Nightmare  Nightmare on Elm Street Part 6  Freddy s Dead  A   1991 Horror,freddi dead final nightmar nightmar elm street part 6 freddi dead 1991 horror
1974,Friday the 13th (1980),Horror|Mystery|Thriller,80761,4488.0,2.875,,Horror Mystery Thriller,Friday the 13th  1980 ,Friday the 13th  1980 Horror Mystery Thriller,friday 13th 1980 horror mysteri thriller
1975,Friday the 13th Part 2 (1981),Horror,82418,9725.0,2.5,Jason,Horror,Friday the 13th Part 2  1981 ,Friday the 13th Part 2  1981 Horror,friday 13th part 2 1981 horror
1976,Friday the 13th Part 3: 3D (1982),Horror,83972,9728.0,2.2142857142857144,Jason,Horror,Friday the 13th Part 3  3D  1982 ,Friday the 13th Part 3  3D  1982 Horror,friday 13th part 3 3d 1982 horror
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,87298,9730.0,2.5833333333333335,Jason,Horror,Friday the 13th Part IV  The Final Chapter  1984 ,Friday the 13th Part IV  The Final Chapter  1984 Horror,friday 13th part iv final chapter 1984 horror
1978,Friday the 13th Part V: A New Beginning (1985),Horror,89173,9731.0,2.5,Jason,Horror,Friday the 13th Part V  A New Beginning  1985 ,Friday the 13th Part V  A New Beginning  1985 Horror,friday 13th part v new begin 1985 horror
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,91080,10225.0,3.25,Jason,Horror,Friday the 13th Part VI  Jason Lives  1986 ,Friday the 13th Part VI  Jason Lives  1986 Horror,friday 13th part vi jason live 1986 horror
1980,Friday the 13th Part VII: The New Blood (1988),Horror,95179,10281.0,2.0,,Horror,Friday the 13th Part VII  The New Blood  1988 ,Friday the 13th Part VII  The New Blood  1988 Horror,friday 13th part vii new blood 1988 horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,97388,10283.0,2.0,,Horror,Friday the 13th Part VIII  Jason Takes Manhattan  1989 ,Friday the 13th Part VIII  Jason Takes Manhattan  1989 Horror,friday 13th part viii jason take manhattan 1989 horror
1982,Halloween (1978),Horror,77651,948.0,3.7222222222222223,,Horror,Halloween  1978 ,Halloween  1978 Horror,halloween 1978 horror
1983,Halloween II (1981),Horror,82495,11281.0,2.4,halloween,Horror,Halloween II  1981 ,Halloween II  1981 Horror,halloween ii 1981 horror
1984,Halloween III: Season of the Witch (1982),Horror,85636,10676.0,2.1666666666666665,halloween,Horror,Halloween III  Season of the Witch  1982 ,Halloween III  Season of the Witch  1982 Horror,halloween iii season witch 1982 horror
1985,Halloween 4: The Return of Michael Myers (1988),Horror,95271,11357.0,2.0,,Horror,Halloween 4  The Return of Michael Myers  1988 ,Halloween 4  The Return of Michael Myers  1988 Horror,halloween 4 return michael myer 1988 horror
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,97474,11361.0,1.5,,Horror,Halloween 5  The Revenge of Michael Myers  1989 ,Halloween 5  The Revenge of Michael Myers  1989 Horror,halloween 5 reveng michael myer 1989 horror
1987,Prom Night (1980),Horror,81383,36599.0,2.5,,Horror,Prom Night  1980 ,Prom Night  1980 Horror,prom night 1980 horror
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,105179,41769.0,4.0,,Horror,Prom Night IV  Deliver Us From Evil  1992 ,Prom Night IV  Deliver Us From Evil  1992 Horror,prom night iv deliv us evil 1992 horror
1991,Child's Play (1988),Horror|Thriller,94862,10585.0,2.7083333333333335,,Horror Thriller,Child s Play  1988 ,Child s Play  1988 Horror Thriller,child play 1988 horror thriller
1992,Child's Play 2 (1990),Horror|Thriller,99253,11186.0,2.375,,Horror Thriller,Child s Play 2  1990 ,Child s Play 2  1990 Horror Thriller,child play 2 1990 horror thriller
1993,Child's Play 3 (1991),Comedy|Horror|Thriller,103956,11187.0,1.8,,Comedy Horror Thriller,Child s Play 3  1991 ,Child s Play 3  1991 Comedy Horror Thriller,child play 3 1991 comedi horror thriller
1994,Poltergeist (1982),Horror|Thriller,84516,609.0,3.425531914893617,ghosts,Horror Thriller,Poltergeist  1982 ,Poltergeist  1982 Horror Thriller,poltergeist 1982 horror thriller
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,91778,11133.0,1.6666666666666667,ghosts,Horror Thriller,Poltergeist II  The Other Side  1986 ,Poltergeist II  The Other Side  1986 Horror Thriller,poltergeist ii side 1986 horror thriller
1996,Poltergeist III (1988),Horror|Thriller,95889,10306.0,1.875,ghosts,Horror Thriller,Poltergeist III  1988 ,Poltergeist III  1988 Horror Thriller,poltergeist iii 1988 horror thriller
1997,"Exorcist, The (1973)",Horror|Mystery,70047,9552.0,3.80188679245283,demons,Horror Mystery,Exorcist  The  1973 ,Exorcist  The  1973 Horror Mystery,exorcist 1973 horror mysteri
1998,Exorcist II: The Heretic (1977),Horror,76009,11586.0,1.5,,Horror,Exorcist II  The Heretic  1977 ,Exorcist II  The Heretic  1977 Horror,exorcist ii heret 1977 horror
1999,"Exorcist III, The (1990)",Horror,99528,11587.0,2.0,,Horror,Exorcist III  The  1990 ,Exorcist III  The  1990 Horror,exorcist iii 1990 horror
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,93409,941.0,3.6733333333333333,,Action Comedy Crime Drama,Lethal Weapon  1987 ,Lethal Weapon  1987 Action Comedy Crime Drama,lethal weapon 1987 action comedi crime drama
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,97733,942.0,3.1808510638297873,,Action Comedy Crime Drama,Lethal Weapon 2  1989 ,Lethal Weapon 2  1989 Action Comedy Crime Drama,lethal weapon 2 1989 action comedi crime drama
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,104714,943.0,2.9347826086956523,,Action Comedy Crime Drama,Lethal Weapon 3  1992 ,Lethal Weapon 3  1992 Action Comedy Crime Drama,lethal weapon 3 1992 action comedi crime drama
2003,Gremlins (1984),Comedy|Horror,87363,927.0,3.3780487804878048,,Comedy Horror,Gremlins  1984 ,Gremlins  1984 Comedy Horror,gremlin 1984 comedi horror
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,99700,928.0,3.3333333333333335,,Comedy Horror,Gremlins 2  The New Batch  1990 ,Gremlins 2  The New Batch  1990 Comedy Horror,gremlin 2 new batch 1990 comedi horror
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,89218,9340.0,3.5701754385964914,,Action Adventure Children Comedy Fantasy,Goonies  The  1985 ,Goonies  The  1985 Action Adventure Children Comedy Fantasy,gooni 1985 action adventur children comedi fantasi
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0,3.1,"California,Mexico",Action Comedy Romance,Mask of Zorro  The  1998 ,Mask of Zorro  The  1998 Action Comedy Romance,mask zorro 1998 action comedi romanc
2007,Polish Wedding (1998),Comedy,119910,38509.0,3.5,,Comedy,Polish Wedding  1998 ,Polish Wedding  1998 Comedy,polish wed 1998 comedi
2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,117898,60033.0,3.0,,Crime Drama Film-Noir,This World  Then the Fireworks  1997 ,This World  Then the Fireworks  1997 Crime Drama Film-Noir,world firework 1997 crime drama
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,70723,12101.0,3.473684210526316,,Drama Mystery Sci-Fi Thriller,Soylent Green  1973 ,Soylent Green  1973 Drama Mystery Sci-Fi Thriller,soylent green 1973 drama mysteri thriller
2010,Metropolis (1927),Drama|Sci-Fi,17136,19.0,3.857142857142857,,Drama Sci-Fi,Metropolis  1927 ,Metropolis  1927 Drama Sci-Fi,metropoli 1927 drama
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,96874,165.0,3.5057471264367814,time travel,Adventure Comedy Sci-Fi,Back to the Future Part II  1989 ,Back to the Future Part II  1989 Adventure Comedy Sci-Fi,back futur part ii 1989 adventur comedi
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,99088,196.0,3.3693181818181817,,Adventure Comedy Sci-Fi Western,Back to the Future Part III  1990 ,Back to the Future Part III  1990 Adventure Comedy Sci-Fi Western,back futur part iii 1990 adventur comedi western
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,69113,551.0,3.0952380952380953,,Action Adventure Drama,Poseidon Adventure  The  1972 ,Poseidon Adventure  The  1972 Action Adventure Drama,poseidon adventur 1972 action adventur drama
2014,Freaky Friday (1977),Children|Comedy|Fantasy,76054,16084.0,2.625,,Children Comedy Fantasy,Freaky Friday  1977 ,Freaky Friday  1977 Children Comedy Fantasy,freaki friday 1977 children comedi fantasi
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,54594,17984.0,3.388888888888889,,Children Comedy Fantasy,AbsentMinded Professor  The  1961 ,AbsentMinded Professor  The  1961 Children Comedy Fantasy,absentmind professor 1961 children comedi fantasi
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,78790,22328.0,2.875,,Children Comedy Western,Apple Dumpling Gang Rides Again  The  1979 ,Apple Dumpling Gang Rides Again  The  1979 Children Comedy Western,appl dumpl gang ride 1979 children comedi western
2017,Babes in Toyland (1961),Children|Fantasy|Musical,54649,32611.0,3.1,,Children Fantasy Musical,Babes in Toyland  1961 ,Babes in Toyland  1961 Children Fantasy Musical,babe toyland 1961 children fantasi music
2018,Bambi (1942),Animation|Children|Drama,34492,3170.0,3.3684210526315788,,Animation Children Drama,Bambi  1942 ,Bambi  1942 Animation Children Drama,bambi 1942 anim children drama
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,47478,346.0,4.1875,samurai,Action Adventure Drama,Seven Samurai  Shichinin no samurai   1954 ,Seven Samurai  Shichinin no samurai   1954 Action Adventure Drama,seven samurai shichinin samurai 1954 action adventur drama
2020,Dangerous Liaisons (1988),Drama|Romance,94947,859.0,4.0,adultery,Drama Romance,Dangerous Liaisons  1988 ,Dangerous Liaisons  1988 Drama Romance,danger liaison 1988 drama romanc
2021,Dune (1984),Adventure|Sci-Fi,87182,841.0,3.4324324324324325,,Adventure Sci-Fi,Dune  1984 ,Dune  1984 Adventure Sci-Fi,dune 1984 adventur
2022,"Last Temptation of Christ, The (1988)",Drama,95497,11051.0,3.6875,"Bible,Katzanzakis",Drama,Last Temptation of Christ  The  1988 ,Last Temptation of Christ  The  1988 Drama,last temptat christ 1988 drama
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,3.3555555555555556,"Al Pacino,Andy Garcia,Classic,Francis Ford Coppola,mafia",Crime Drama Mystery Thriller,Godfather  Part III  The  1990 ,Godfather  Part III  The  1990 Crime Drama Mystery Thriller,godfath part iii 1990 crime drama mysteri thriller
2024,"Rapture, The (1991)",Drama|Mystery,102757,1411.0,3.3333333333333335,,Drama Mystery,Rapture  The  1991 ,Rapture  The  1991 Drama Mystery,raptur 1991 drama mysteri
2025,Lolita (1997),Drama|Romance,119558,9769.0,3.9285714285714284,,Drama Romance,Lolita  1997 ,Lolita  1997 Drama Romance,lolita 1997 drama romanc
2026,Disturbing Behavior (1998),Horror|Thriller,134619,9424.0,2.0,,Horror Thriller,Disturbing Behavior  1998 ,Disturbing Behavior  1998 Horror Thriller,disturb behavior 1998 horror thriller
2027,Jane Austen's Mafia! (1998),Comedy|Crime,120741,9835.0,1.8333333333333333,,Comedy Crime,Jane Austen s Mafia   1998 ,Jane Austen s Mafia   1998 Comedy Crime,jane austen mafia 1998 comedi crime
2028,Saving Private Ryan (1998),Action|Drama|War,120815,857.0,4.1462765957446805,World War II,Action Drama War,Saving Private Ryan  1998 ,Saving Private Ryan  1998 Action Drama War,save privat ryan 1998 action drama war
2032,"Barefoot Executive, The (1971)",Children|Comedy,66811,20173.0,2.0,,Children Comedy,Barefoot Executive  The  1971 ,Barefoot Executive  The  1971 Children Comedy,barefoot execut 1971 children comedi
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,88814,10957.0,3.75,,Adventure Animation Children Fantasy,Black Cauldron  The  1985 ,Black Cauldron  The  1985 Adventure Animation Children Fantasy,black cauldron 1985 adventur anim children fantasi
2034,"Black Hole, The (1979)",Children|Sci-Fi,78869,9570.0,2.611111111111111,,Children Sci-Fi,Black Hole  The  1979 ,Black Hole  The  1979 Children Sci-Fi,black hole 1979 children
2035,Blackbeard's Ghost (1968),Children|Comedy,62737,16249.0,3.6666666666666665,,Children Comedy,Blackbeard s Ghost  1968 ,Blackbeard s Ghost  1968 Children Comedy,blackbeard ghost 1968 children comedi
2036,Blank Check (1994),Children|Comedy,109287,13962.0,2.25,,Children Comedy,Blank Check  1994 ,Blank Check  1994 Children Comedy,blank check 1994 children comedi
2037,Candleshoe (1977),Adventure|Children|Comedy,75807,14612.0,4.0,,Adventure Children Comedy,Candleshoe  1977 ,Candleshoe  1977 Adventure Children Comedy,candlesho 1977 adventur children comedi
2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,77305,19378.0,2.3333333333333335,,Children Comedy Sci-Fi,Cat from Outer Space  The  1978 ,Cat from Outer Space  The  1978 Children Comedy Sci-Fi,cat outer space 1978 children comedi
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,65566,29228.0,2.857142857142857,,Children Comedy,Computer Wore Tennis Shoes  The  1969 ,Computer Wore Tennis Shoes  The  1969 Children Comedy,comput wore tenni shoe 1969 children comedi
2041,Condorman (1981),Action|Adventure|Children|Comedy,82199,19379.0,3.3333333333333335,,Action Adventure Children Comedy,Condorman  1981 ,Condorman  1981 Action Adventure Children Comedy,condorman 1981 action adventur children comedi
2042,D2: The Mighty Ducks (1994),Children|Comedy,109520,11164.0,2.5833333333333335,,Children Comedy,D2  The Mighty Ducks  1994 ,D2  The Mighty Ducks  1994 Children Comedy,d2 mighti duck 1994 children comedi
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,52722,18887.0,2.75,,Adventure Children Fantasy,Darby OGill and the Little People  1959 ,Darby OGill and the Little People  1959 Adventure Children Fantasy,darbi ogil littl peopl 1959 adventur children fantasi
2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,82263,40866.0,2.5,,Comedy Fantasy,Devil and Max Devlin  The  1981 ,Devil and Max Devlin  The  1981 Comedy Fantasy,devil max devlin 1981 comedi fantasi
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,91059,10122.0,3.2083333333333335,,Adventure Children Sci-Fi,Flight of the Navigator  1986 ,Flight of the Navigator  1986 Adventure Children Sci-Fi,flight navig 1986 adventur children
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,91149,9994.0,3.5625,,Action Animation Children Crime,Great Mouse Detective  The  1986 ,Great Mouse Detective  The  1986 Action Animation Children Crime,great mous detect 1986 action anim children crime
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,80861,12129.0,2.875,,Adventure Children Comedy,Herbie Goes Bananas  1980 ,Herbie Goes Bananas  1980 Adventure Children Comedy,herbi goe banana 1980 adventur children comedi
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,76137,14140.0,2.3333333333333335,,Adventure Children Comedy,Herbie Goes to Monte Carlo  1977 ,Herbie Goes to Monte Carlo  1977 Adventure Children Comedy,herbi goe mont carlo 1977 adventur children comedi
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,107120,10439.0,2.760869565217391,,Children Comedy Fantasy Horror,Hocus Pocus  1993 ,Hocus Pocus  1993 Children Comedy Fantasy Horror,hocu pocu 1993 children comedi fantasi horror
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,104437,11158.0,2.05,,Children Comedy Sci-Fi,Honey  I Blew Up the Kid  1992 ,Honey  I Blew Up the Kid  1992 Children Comedy Sci-Fi,honey blew kid 1992 children comedi
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0,2.7573529411764706,Disney,Adventure Children Comedy Fantasy Sci-Fi,Honey  I Shrunk the Kids  1989 ,Honey  I Shrunk the Kids  1989 Adventure Children Comedy Fantasy Sci-Fi,honey shrunk kid 1989 adventur children comedi fantasi
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,77698,28736.0,3.0,,Action Comedy Western,Hot Lead and Cold Feet  1978 ,Hot Lead and Cold Feet  1978 Action Comedy Western,hot lead cold feet 1978 action comedi western
2056,In Search of the Castaways (1962),Adventure|Children,56095,34774.0,3.0,,Adventure Children,In Search of the Castaways  1962 ,In Search of the Castaways  1962 Adventure Children,search castaway 1962 adventur children
2057,"Incredible Journey, The (1963)",Adventure|Children,57180,37969.0,3.375,,Adventure Children,Incredible Journey  The  1963 ,Incredible Journey  The  1963 Adventure Children,incred journey 1963 adventur children
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,120768,9631.0,3.35,police,Action Crime Drama Mystery Thriller,Negotiator  The  1998 ,Negotiator  The  1998 Action Crime Drama Mystery Thriller,negoti 1998 action crime drama mysteri thriller
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,120783,9820.0,3.0,twins,Children Comedy Romance,Parent Trap  The  1998 ,Parent Trap  The  1998 Children Comedy Romance,parent trap 1998 children comedi romanc
2060,BASEketball (1998),Comedy,131857,14013.0,3.0714285714285716,,Comedy,BASEketball  1998 ,BASEketball  1998 Comedy,baseketbal 1998 comedi
2064,Roger & Me (1989),Documentary,98213,1779.0,3.838709677419355,"General Motors,Michigan",Documentary,Roger  Me  1989 ,Roger  Me  1989 Documentary,roger 1989 documentari
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,89853,10849.0,3.730769230769231,In Netflix queue,Comedy Drama Fantasy Romance,Purple Rose of Cairo  The  1985 ,Purple Rose of Cairo  The  1985 Comedy Drama Fantasy Romance,purpl rose cairo 1985 comedi drama fantasi romanc
2066,Out of the Past (1947),Film-Noir,39689,678.0,4.125,memory,Film-Noir,Out of the Past  1947 ,Out of the Past  1947 Film-Noir,past 1947
2067,Doctor Zhivago (1965),Drama|Romance|War,59113,907.0,4.142857142857143,,Drama Romance War,Doctor Zhivago  1965 ,Doctor Zhivago  1965 Drama Romance War,doctor zhivago 1965 drama romanc war
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,83922,5961.0,2.75,,Drama Fantasy Mystery,Fanny and Alexander  Fanny och Alexander   1982 ,Fanny and Alexander  Fanny och Alexander   1982 Drama Fantasy Mystery,fanni alexand fanni och alexand 1982 drama fantasi mysteri
2069,"Trip to Bountiful, The (1985)",Drama,90203,47908.0,4.25,,Drama,Trip to Bountiful  The  1985 ,Trip to Bountiful  The  1985 Drama,trip bounti 1985 drama
2070,Tender Mercies (1983),Drama|Romance|Western,86423,42121.0,3.4,music,Drama Romance Western,Tender Mercies  1983 ,Tender Mercies  1983 Drama Romance Western,tender merci 1983 drama romanc western
2071,And the Band Played On (1993),Drama,106273,2887.0,3.25,"AIDs,In Netflix queue",Drama,And the Band Played On  1993 ,And the Band Played On  1993 Drama,band play 1993 drama
2072,"'burbs, The (1989)",Comedy,96734,11974.0,3.176470588235294,,Comedy,burbs  The  1989 ,burbs  The  1989 Comedy,burb 1989 comedi
2073,Fandango (1985),Comedy,89126,20348.0,3.6,,Comedy,Fandango  1985 ,Fandango  1985 Comedy,fandango 1985 comedi
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,71910,26648.0,3.6666666666666665,,Crime Drama Romance,Night Porter  The  Portiere di notte  Il   1974 ,Night Porter  The  Portiere di notte  Il   1974 Crime Drama Romance,night porter portier di nott il 1974 crime drama romanc
2075,Mephisto (1981),Drama|War,82736,11911.0,5.0,,Drama War,Mephisto  1981 ,Mephisto  1981 Drama War,mephisto 1981 drama war
2076,Blue Velvet (1986),Drama|Mystery|Thriller,90756,793.0,3.9456521739130435,"sexuality,suburbia",Drama Mystery Thriller,Blue Velvet  1986 ,Blue Velvet  1986 Drama Mystery Thriller,blue velvet 1986 drama mysteri thriller
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,89385,35144.0,3.4,,Adventure Children,Journey of Natty Gann  The  1985 ,Journey of Natty Gann  The  1985 Adventure Children,journey natti gann 1985 adventur children
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,61852,9325.0,3.830188679245283,Disney,Animation Children Comedy Musical,Jungle Book  The  1967 ,Jungle Book  The  1967 Animation Children Comedy Musical,jungl book 1967 anim children comedi music
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,48280,10340.0,3.4,Disney,Animation Children Comedy Romance,Lady and the Tramp  1955 ,Lady and the Tramp  1955 Animation Children Comedy Romance,ladi tramp 1955 anim children comedi romanc
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,97757,10144.0,3.425373134328358,,Animation Children Comedy Musical Romance,Little Mermaid  The  1989 ,Little Mermaid  The  1989 Animation Children Comedy Musical Romance,littl mermaid 1989 anim children comedi music romanc
2082,"Mighty Ducks, The (1992)",Children|Comedy,104868,10414.0,2.6538461538461537,,Children Comedy,Mighty Ducks  The  1992 ,Mighty Ducks  The  1992 Children Comedy,mighti duck 1992 children comedi
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,104940,10437.0,3.736842105263158,,Children Comedy Musical,Muppet Christmas Carol  The  1992 ,Muppet Christmas Carol  The  1992 Children Comedy Musical,muppet christma carol 1992 children comedi music
2084,Newsies (1992),Children|Musical,104990,15300.0,2.7,,Children Musical,Newsies  1992 ,Newsies  1992 Children Musical,newsi 1992 children music
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,55254,12230.0,3.4318181818181817,Disney,Adventure Animation Children,101 Dalmatians  One Hundred and One Dalmatians   1961 ,101 Dalmatians  One Hundred and One Dalmatians   1961 Adventure Animation Children,101 dalmatian one hundr one dalmatian 1961 adventur anim children
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,46183,10693.0,3.573170731707317,,Animation Children Fantasy Musical,Peter Pan  1953 ,Peter Pan  1953 Animation Children Fantasy Musical,peter pan 1953 anim children fantasi music
2088,Popeye (1980),Adventure|Comedy|Musical,81353,11335.0,2.5,,Adventure Comedy Musical,Popeye  1980 ,Popeye  1980 Adventure Comedy Musical,popey 1980 adventur comedi music
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,100477,11135.0,3.5,,Adventure Animation Children,Rescuers Down Under  The  1990 ,Rescuers Down Under  The  1990 Adventure Animation Children,rescuer 1990 adventur anim children
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,76618,11319.0,3.1923076923076925,,Adventure Animation Children Crime Drama,Rescuers  The  1977 ,Rescuers  The  1977 Adventure Animation Children Crime Drama,rescuer 1977 adventur anim children crime drama
2091,Return from Witch Mountain (1978),Children|Sci-Fi,78158,14822.0,2.25,,Children Sci-Fi,Return from Witch Mountain  1978 ,Return from Witch Mountain  1978 Children Sci-Fi,return witch mountain 1978 children
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,107952,15969.0,2.4166666666666665,,Adventure Animation Children Fantasy Musical Romance,Return of Jafar  The  1994 ,Return of Jafar  The  1994 Adventure Animation Children Fantasy Musical Romance,return jafar 1994 adventur anim children fantasi music romanc
2093,Return to Oz (1985),Adventure|Children|Fantasy,89908,13155.0,3.0,,Adventure Children Fantasy,Return to Oz  1985 ,Return to Oz  1985 Adventure Children Fantasy,return oz 1985 adventur children fantasi
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,102803,10249.0,3.2564102564102564,,Action Adventure Sci-Fi,Rocketeer  The  1991 ,Rocketeer  The  1991 Action Adventure Sci-Fi,rocket 1991 action adventur
2095,"Shaggy D.A., The (1976)",Children|Comedy,75200,15943.0,2.8333333333333335,,Children Comedy,Shaggy DA  The  1976 ,Shaggy DA  The  1976 Children Comedy,shaggi da 1976 children comedi
2096,Sleeping Beauty (1959),Animation|Children|Musical,53285,10882.0,3.409090909090909,,Animation Children Musical,Sleeping Beauty  1959 ,Sleeping Beauty  1959 Animation Children Musical,sleep beauti 1959 anim children music
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,86336,24808.0,2.9,"carnival,Ray Bradbury",Children Drama Fantasy Mystery Thriller,Something Wicked This Way Comes  1983 ,Something Wicked This Way Comes  1983 Children Drama Fantasy Mystery Thriller,someth wick way come 1983 children drama fantasi mysteri thriller
2098,Son of Flubber (1963),Children|Comedy,57518,19762.0,2.5,,Children Comedy,Son of Flubber  1963 ,Son of Flubber  1963 Children Comedy,son flubber 1963 children comedi
2099,Song of the South (1946),Adventure|Animation|Children|Musical,38969,13850.0,3.4166666666666665,,Adventure Animation Children Musical,Song of the South  1946 ,Song of the South  1946 Adventure Animation Children Musical,song south 1946 adventur anim children music
2100,Splash (1984),Comedy|Fantasy|Romance,88161,2619.0,3.1176470588235294,mermaid,Comedy Fantasy Romance,Splash  1984 ,Splash  1984 Comedy Fantasy Romance,splash 1984 comedi fantasi romanc
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,19422,53565.0,2.3333333333333335,,Animation Children Comedy Musical,Steamboat Willie  1928 ,Steamboat Willie  1928 Animation Children Comedy Musical,steamboat willi 1928 anim children comedi music
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,111359,41841.0,2.5,,Adventure Children Fantasy Western,Tall Tale  1995 ,Tall Tale  1995 Adventure Children Fantasy Western,tall tale 1995 adventur children fantasi western
2104,Tex (1982),Drama,84783,27332.0,4.0,,Drama,Tex  1982 ,Tex  1982 Drama,tex 1982 drama
2105,Tron (1982),Action|Adventure|Sci-Fi,84827,97.0,3.34,,Action Adventure Sci-Fi,Tron  1982 ,Tron  1982 Action Adventure Sci-Fi,tron 1982 action adventur
2106,Swing Kids (1993),Drama|War,108265,10419.0,3.7,,Drama War,Swing Kids  1993 ,Swing Kids  1993 Drama War,swing kid 1993 drama war
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,120694,11675.0,3.0,,Horror Thriller,Halloween H20  20 Years Later  Halloween 7  The Revenge of Laurie Strode   1998 ,Halloween H20  20 Years Later  Halloween 7  The Revenge of Laurie Strode   1998 Horror Thriller,halloween h20 20 year later halloween 7 reveng lauri strode 1998 horror thriller
